conference,unique_id,title,code_urls
icml,ding19a,Approximated Oracle Filter Pruning for Destructive CNN Width Optimization,['https://github.com/ShawnDing1994/AOFP']
icml,doerr19a,Trajectory-Based Off-Policy Deep Reinforcement Learning,['https://github.com/boschresearch/DD_OPG']
icml,duetting19a,Optimal Auctions through Deep Learning,['https://github.com/saisrivatsan/deep-opt-auctions']
icml,durkan19a,Autoregressive Energy Machines,['https://github.com/conormdurkan/autoregressive-energy-machines']
icml,edwards19a,Imitating Latent Policies from Observation,['https://github.com/ashedwards/ILPO']
icml,engstrom19a,Exploring the Landscape of Spatial Robustness,"['https://github.com/MadryLab/spatial-pytorch', 'https://github.com/MadryLab/adversarial_spatial']"
icml,esteves19a,Cross-Domain 3D Equivariant Image Embeddings,['https://github.com/machc/spherical_embeddings']
icml,etmann19a,On the Connection Between Adversarial Robustness and Saliency Map Interpretability,['https://github.com/cetmann/robustness-interpretability']
icml,fong19a,Scalable Nonparametric Sampling from Multimodal Posteriors with the Posterior Bootstrap,['https://github.com/edfong/npl']
icml,franceschi19a,Learning Discrete Structures for Graph Neural Networks,['https://github.com/lucfra/LDS-GNN']
icml,fujimoto19a,Off-Policy Deep Reinforcement Learning without Exploration,"['https://github.com/sfujim/BCQ', 'https://github.com/AurelianTactics/bcq_tensorflow']"
icml,gamrian19a,Transfer Learning for Related Reinforcement Learning Tasks via Image-to-Image Translation,"['https://github.com/COMP6248-Reproducability-Challenge/Transfer-Learning', 'https://github.com/PeteXC/Transfer-Learning', 'https://github.com/ShaniGam/RL-GAN']"
icml,gao19a,Graph U-Nets,['https://github.com/HongyangGao/gunet']
icml,gao19b,Deep Generative Learning via Variational Gradient Flow,['https://github.com/xjtuygao/VGrow']
icml,geifman19a,SelectiveNet: A Deep Neural Network with an Integrated Reject Option,['https://github.com/geifmany/SelectiveNet']
icml,ghorbani19c,Data Shapley: Equitable Valuation of Data for Machine Learning,"['https://github.com/GISH123/Cathay-Holdings-CIP-Projects-for-Interpretable-Machine-Learning', 'https://github.com/amiratag/DataShapley']"
icml,golinski19a,Amortized Monte Carlo Integration,['https://github.com/talesa/amci']
icml,greaves-tunnell19a,A Statistical Investigation of Long Memory in Language and Music,['https://github.com/alecgt/RNN_long_memory']
icml,greenberg19a,Automatic Posterior Transformation for Likelihood-Free Inference,['https://github.com/mackelab/delfi']
icml,greenfeld19a,Learning to Optimize Multigrid PDE Solvers,['https://github.com/danielgreenfeld3/Learning-to-optimize-multigrid-solvers']
icml,greff19a,Multi-Object Representation Learning with Iterative Variational Inference,"['https://github.com/MichaelKevinKelly/IODINE', 'https://github.com/BillMatrix/visual_symbolic_classifier']"
icml,grover19a,Graphite: Iterative Generative Modeling of Graphs,['https://github.com/ermongroup/graphite']
icml,gultchin19a,Humor in Word Embeddings: Cockamamie Gobbledegook for Nincompoops,['https://github.com/zhou059/w266-project']
icml,guo19a,Simple Black-box Adversarial Attacks,['https://github.com/cg563/simple-blackbox-attack']
icml,guo19c,Learning to Exploit Long-term Relational Dependencies in Knowledge Graphs,"['https://github.com/THU-KEG/Entity_Alignment_Papers', 'https://github.com/nju-websoft/RSN']"
icml,hacohen19a,On The Power of Curriculum Learning in Training Deep Networks,['https://github.com/GuyHacohen/curriculum_learning']
icml,haddadpour19a,Trading Redundancy for Communication: Speeding up Distributed SGD for Non-convex Optimization,['https://github.com/mmkamani7/RI-SGD']
icml,hafner19a,Learning Latent Dynamics for Planning from Pixels,['https://github.com/google-research/planet']
icml,han19b,Dimension-Wise Importance Sampling Weight Clipping for Sample-Efficient Reinforcement Learning,['https://github.com/seungyulhan/disc']
icml,haviv19a,Understanding and Controlling Memory in Recurrent Neural Networks,['https://github.com/DoronHaviv/MemoryRNN']
icml,hazan19a,Provably Efficient Maximum Entropy Exploration,"['https://github.com/abbyvansoest/maxent', 'https://github.com/abbyvansoest/maxent_ant']"
icml,hendrycks19a,Using Pre-Training Can Improve Model Robustness and Uncertainty,['https://github.com/hendrycks/pre-training']
icml,ho19a,Flow++: Improving Flow-Based Generative Models with Variational Dequantization and Architecture Design,"['https://github.com/aravind0706/flowpp', 'https://github.com/aravindsrinivas/flowpp']"
icml,ho19b,Population Based Augmentation: Efficient Learning of Augmentation Policy Schedules,['https://github.com/arcelien/pba']
icml,hofer19a,Connectivity-Optimized Representation Learning via Persistent Homology,['https://github.com/c-hofer/COREL_icml2019']
icml,hoogeboom19a,Emerging Convolutions for Generative Normalizing Flows,['https://github.com/ehoogeboom/emerging']
icml,houlsby19a,Parameter-Efficient Transfer Learning for NLP,"['https://github.com/google-research/adapter-bert', 'https://github.com/zphang/bert_on_stilts', 'https://github.com/AsaCooperStickland/Bert-n-Pals', 'https://github.com/kpe/bert-for-tf2']"
icml,hsieh19a,Stay With Me: Lifetime Maximization Through Heteroscedastic Linear Bandits With Reneging,['https://github.com/Xi-Liu/heteroscedasticbandits']
icml,huang19b,Unsupervised Deep Learning by Neighbourhood Discovery,['https://github.com/raymond-sci/AND']
icml,huang19d,Hierarchical Importance Weighted Autoencoders,['https://github.com/CW-Huang/HIWAE']
icml,ialongo19a,Overcoming Mean-Field Approximations in Recurrent Gaussian Process Models,['https://github.com/ialong/GPt']
icml,iqbal19a,Actor-Attention-Critic for Multi-Agent Reinforcement Learning,['https://github.com/shariqiqbal2810/MAAC']
icml,ishida19a,Complementary-Label Learning for Arbitrary Losses and Models,['https://github.com/takashiishida/comp']
icml,jaini19a,Sum-of-Squares Polynomial Flow,['https://github.com/lupalab/tan']
icml,jang19a,DBSCAN++: Towards fast and scalable density clustering,['https://github.com/jenniferjang/dbscanpp']
icml,jang19b,Learning What and Where to Transfer,"['https://github.com/jindongwang/transferlearning', 'https://github.com/alinlab/L2T-ww', 'https://github.com/why862555625/-']"
icml,jaques19a,Social Influence as Intrinsic Motivation for Multi-Agent Deep Reinforcement Learning,"['https://github.com/eugenevinitsky/sequential_social_dilemma_games', 'https://github.com/social-dilemma/multiagent']"
icml,jeong19d,Learning Discrete and Continuous Factors of Data via Alternating Disentanglement,['https://github.com/snu-mllab/DisentanglementICML19']
icml,jitkrittum19a,Kernel Mean Matching for Content Addressability of GANs,['https://github.com/wittawatj/cadgan']
icml,kaplanis19a,Policy Consolidation for Continual Reinforcement Learning,['https://github.com/ChristosKap/policy_consolidation']
icml,karimireddy19a,Error Feedback Fixes SignSGD and other Gradient Compression Schemes,['https://github.com/epfml/error-feedback-SGD']
icml,kasai19a,Riemannian adaptive stochastic gradient algorithms on matrix manifolds,['https://github.com/hiroyuki-kasai/RSOpt']
icml,katharopoulos19a,Processing Megapixel Images with Deep Attention-Sampling Models,['https://github.com/idiap/attention-sampling']
icml,khadka19a,Collaborative Evolutionary Reinforcement Learning,['https://github.com/intelai/cerl']
icml,kim19a,EMI: Exploration with Mutual Information,['https://github.com/snu-mllab/EMI']
icml,kingma19a,Bit-Swap: Recursive Bits-Back Coding for Lossless Compression with Hierarchical Latent Variables,['https://github.com/fhkingma/bitswap']
icml,kipf19a,CompILE: Compositional Imitation Learning and Execution,"['https://github.com/tkipf/gym-gridworld', 'https://github.com/tkipf/compile']"
icml,kirschner19a,Adaptive and Safe Bayesian Optimization in High Dimensions via One-Dimensional Subspaces,['https://github.com/jkirschner42/LineBO']
icml,kleindessner19a,Fair k-Center Clustering for Data Summarization,['https://github.com/matthklein/fair_k_center_clustering']
icml,kleindessner19b,Guarantees for Spectral Clustering with Fairness Constraints,['https://github.com/matthklein/fair_spectral_clustering']
icml,ko19a,POPQORN: Quantifying Robustness of Recurrent Neural Networks,['https://github.com/ZhaoyangLyu/POPQORN']
icml,koloskova19a,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,['https://github.com/epfml/ChocoSGD']
icml,konstantinov19a,Robust Learning from Untrusted Sources,['https://github.com/NikolaKon1994/Robust-Learning-from-Untrusted-Sources']
icml,kornblith19a,Similarity of Neural Network Representations Revisited,"['https://github.com/yl2488/CKA-Centered-Kernel-Alignment', 'https://github.com/google-research/google-research']"
icml,kunin19a,Loss Landscapes of Regularized Linear Autoencoders,['https://github.com/danielkunin/Regularized-Linear-Autoencoders']
icml,kurach19a,A Large-Scale Study on Regularization and Normalization in GANs,"['https://github.com/w510056105/DeepLearning', 'https://github.com/google/compare_gan', 'https://github.com/blessengeorge/compare_gan', 'https://github.com/xiao7199/compare_gan']"
icml,labatie19a,Characterizing Well-Behaved vs. Pathological Deep Neural Networks,['https://github.com/alabatie/moments-dnns']
icml,laroche19a,Safe Policy Improvement with Baseline Bootstrapping,"['https://github.com/RomainLaroche/SPIBB', 'https://github.com/rems75/SPIBB-DQN']"
icml,le19a,Batch Policy Learning under Constraints,['https://github.com/clvoloshin/constrained_batch_policy_learning']
icml,lee19c,Self-Attention Graph Pooling,['https://github.com/inyeoplee77/SAGPool']
icml,lee19f,Robust Inference via Generative Classifiers for Handling Noisy Labels,['https://github.com/pokaxpoka/RoGNoisyLabel']
icml,lezcano-casado19a,Cheap Orthogonal Constraints in Neural Networks: A Simple Parametrization of the Orthogonal and Unitary Group,['https://github.com/Lezcano/expRNN']
icml,li19c,LGM-Net: Learning to Generate Matching Networks for Few-Shot Learning,['https://github.com/likesiwell/LGM-Net']
icml,li19h,Bayesian Joint Spike-and-Slab Graphical Lasso,['https://github.com/richardli/SSJGL']
icml,li19l,Feature-Critic Networks for Heterogeneous Domain Generalization,['https://github.com/liyiying/Feature_Critic']
icml,lin19b,Fast and Simple Natural-Gradient Variational Inference with Mixture of Exponential-family Approximations,['https://github.com/yorkerlin/VB-MixEF']
icml,liu19i,Understanding and Accelerating Particle-Based Variational Inference,['https://github.com/chang-ml-thu/AWGF']
icml,liutkus19a,Sliced-Wasserstein Flows: Nonparametric Generative Modeling via Optimal Transport and Diffusions,['https://github.com/aliutkus/swf']
icml,locatello19a,Challenging Common Assumptions in the Unsupervised Learning of Disentangled Representations,['https://github.com/google-research/disentanglement_lib']
icml,lu19d,CoT: Cooperative Training for Generative Modeling of Discrete Data,"['https://github.com/desire2020/CoT', 'https://github.com/desire2020/Cooperative-Training']"
icml,lucic19a,High-Fidelity Image Generation With Fewer Labels,['https://github.com/google/compare_gan']
icml,ma19b,Variational Implicit Processes,['https://github.com/LaurantChao/VIP']
icml,ma19c,EDDI: Efficient Dynamic Discovery of High-Value Information with Partial VAE,['https://github.com/microsoft/EDDI']
icml,marafioti19a,Adversarial Generation of Time-Frequency Features with application in audio synthesis,['https://github.com/tifgan/stftGAN']
icml,mathieu19a,Disentangling Disentanglement in Variational Autoencoders,['https://github.com/iffsid/disentangling-disentanglement']
icml,mckenna19a,Graphical-model based estimation and inference for differential privacy,['https://github.com/ryan112358/private-pgm']
icml,meeds19a,Efficient Amortised Bayesian Inference for Hierarchical and Nonlinear Dynamical Systems,['https://github.com/Microsoft/vi-hds']
icml,mehrotra19a,Toward Controlling Discrimination in Online Ad Auctions,['https://github.com/AnayMehrotra/Fair-Online-Advertising']
icml,mendis19a,"Ithemal: Accurate, Portable and Fast Basic Block Throughput Estimation using Deep Neural Networks",['https://github.com/psg-mit/Ithemal']
icml,mohri19a,Agnostic Federated Learning,['https://github.com/litian96/fair_flearn']
icml,mollenhoff19a,Flat Metric Minimization with Applications in Generative Modeling,['https://github.com/moellenh/flatgan']
icml,moon19a,Parsimonious Black-Box Adversarial Attacks via Efficient Combinatorial Optimization,['https://github.com/snu-mllab/parsimonious-blackbox-attack']
icml,murphy19a,Relational Pooling for Graph Representations,['https://github.com/PurdueMINDS/RelationalPooling']
icml,nagano19a,A Wrapped Normal Distribution on Hyperbolic Space for Gradient-Based Learning,['https://github.com/muupan/resume']
icml,nayak19a,Zero-Shot Knowledge Distillation in Deep Networks,['https://github.com/vcl-iisc/ZSKD']
icml,ndiaye19a,Safe Grid Search with Optimal Complexity,['https://github.com/EugeneNdiaye/safe_grid_search']
icml,nirwan19a,Rotation Invariant Householder Parameterization for Bayesian PCA,['https://github.com/RSNirwan/HouseholderBPCA']
icml,nokland19a,Training Neural Networks with Local Error Signals,['https://github.com/anokland/local-loss']
icml,novati19a,Remember and Forget for Experience Replay,['https://github.com/cselab/smarties']
icml,oberst19a,Counterfactual Off-Policy Evaluation with Gumbel-Max Structural Causal Models,['https://github.com/clinicalml/gumbel-max-scm']
icml,odena19a,TensorFuzz: Debugging Neural Networks with Coverage-Guided Fuzzing,['https://github.com/sandeep-krishnamurthy/my-reading-list']
icml,oprescu19a,Orthogonal Random Forest for Causal Inference,['https://github.com/Microsoft/EconML']
icml,pang19a,Improving Adversarial Robustness via Promoting Ensemble Diversity,['https://github.com/P2333/Adaptive-Diversity-Promoting']
icml,panousis19a,Nonparametric Bayesian Deep Networks with Local Competition,['https://github.com/konpanousis/SB-LWTA']
icml,pappas19a,Deep Residual Output Layers for Neural Language Generation,['https://github.com/idiap/drill']
icml,papyan19a,Measurements of Three-Level Hierarchical Structure in the Outliers in the Spectrum of Deepnet Hessians,['https://github.com/deep-lab/DeepnetHessian']
icml,piergiovanni19a,Temporal Gaussian Mixture Layer for Videos,"['https://github.com/piergiaj/evanet-iccv19', 'https://github.com/piergiaj/tgm-icml19']"
icml,qu19a,GMNN: Graph Markov Neural Networks,['https://github.com/DeepGraphLearning/GMNN']
icml,rahaman19a,On the Spectral Bias of Neural Networks,['https://github.com/nasimrahaman/SpectralBias']
icml,rakelly19a,Efficient Off-Policy Meta-Reinforcement Learning via Probabilistic Context Variables,['https://github.com/katerakelly/oyster']
icml,recht19a,Do ImageNet Classifiers Generalize to ImageNet?,['https://github.com/modestyachts/ImageNetV2']
icml,romoff19a,Separating value functions across time-scales,['https://github.com/facebookresearch/td-delta']
