conference,unique_id,title,categories,keywords
icml,bang18a,Improved Training of Generative Adversarial Networks Using Representative Features,"{'Misinformation', 'Economics'}","{'GAN', 'trade'}"
icml,bargiacchi18a,Learning to Coordinate with Coordination Graphs in Repeated Single-Stage Multi-Agent Decision Problems,{'Economics'},{'bandit'}
icml,blanc18a,Adaptive Sampled Softmax with Kernel Based Sampling,{'Economics'},{'trade'}
icml,bojanowski18a,Optimizing the Latent Space of Generative Networks,{'Misinformation'},{'GAN'}
icml,bojchevski18a,NetGAN: Generating Graphs via Random Walks,{'Misinformation'},{'GAN'}
icml,bollapragada18a,A Progressive Batching L-BFGS Method for Machine Learning,{'Attacks (Training)'},{'L-BFGS'}
icml,cao18a,Adversarial Learning with Local Coordinate Coding,{'Misinformation'},{'GANs'}
icml,chen18d,Continuous-Time Flows for Efficient Inference and Density Estimation,{'Misinformation'},{'GANs'}
icml,choromanski18a,Structured Evolution with Compact Architectures for Scalable Policy Optimization,{'Healthcare'},{'fitness'}
icml,daneshmand18a,Escaping Saddles with Stochastic Gradients,{'Security'},{'injection'}
icml,denton18a,Stochastic Video Generation with a Learned Prior,{'Misinformation'},{'Video Generation'}
icml,deshpande18a,Accurate Inference for Adaptive Linear Models,{'Economics'},{'bandit'}
icml,drutsa18a,Weakly Consistent Optimal Pricing Algorithms in Repeated Posted-Price Auctions with Strategic Buyer,{'Economics'},{'pricing'}
icml,falkner18a,BOHB: Robust and Efficient Hyperparameter Optimization at Scale,{'Economics'},{'bandit'}
icml,feng18a,Nonparametric variable importance using an augmented neural network with multi-task learning,{'Healthcare'},{'mortality'}
icml,florensa18a,Automatic Goal Generation for Reinforcement Learning Agents,{'Defense'},{'adversarial training'}
icml,furlanello18a,Born Again Neural Networks,{'Education'},{'student'}
icml,gaboardi18a,Local Private Hypothesis Testing: Chi-Square Tests,{'Privacy'},{'Differential privacy'}
icml,geng18a,Temporal Poisson Square Root Graphical Models,{'Healthcare'},{'diagnosis'}
icml,hamm18a,K-Beam Minimax: Efficient Optimization for Deep Adversarial Learning,"{'Misinformation', 'Defense'}","{'GAN', 'adversarial training'}"
icml,hartford18a,Deep Models of Interactions Across Sets,{'Healthcare'},{'protein'}
icml,ilse18a,Attention-based Deep Multiple Instance Learning,{'Safety'},{'Interpretability'}
icml,ilyas18a,Black-box Adversarial Attacks with Limited Queries and Information,{'Attacks (Production)'},{'Adversarial examples'}
icml,jaffe18a,Learning Binary Latent Variable Models: A Tensor Eigenpair Approach,{'Healthcare'},{'genetics'}
icml,jain18a,Firing Bandits: Optimizing Crowdfunding,{'Economics'},{'bandit'}
icml,jang18a,Video Prediction with Appearance and Motion Conditions,{'Misinformation'},{'GAN'}
icml,johnson18a,Composite Functional Gradient Learning of Generative Adversarial Models,{'Misinformation'},{'GAN'}
icml,kalchbrenner18a,Efficient Neural Audio Synthesis,{'Economics'},{'trade'}
icml,karmon18a,LaVAN: Localized and Visible Adversarial Noise,{'Attacks (Production)'},{'Adversarial examples'}
icml,katz-samuels18a,Feasible Arm Identification,{'Economics'},{'bandit'}
icml,khrulkov18a,Geometry Score: A Method For Comparing Generative Adversarial Networks,{'Misinformation'},{'GAN'}
icml,kim18b,Disentangling by Factorising,{'Economics'},{'trade'}
icml,kim18d,Interpretability Beyond Feature Attribution: Quantitative Testing with Concept Activation Vectors (TCAV),"{'Safety', 'Healthcare'}","{'Interpretability', 'medical'}"
icml,kim18e,Semi-Amortized Variational Autoencoders,{'Misinformation'},{'Text Generation'}
icml,komiyama18a,Nonconvex Optimization for Regression with Fairness Constraints,{'Economics'},{'trade'}
icml,krishnamurthy18a,Semiparametric Contextual Bandits,{'Economics'},{'bandit'}
icml,lucas18a,Mixed batches and symmetric discriminators for GAN training,{'Misinformation'},{'GAN'}
icml,lan18a,An Estimation and Analysis Framework for the Rasch Model,{'Finance'},{'finance'}
icml,li18d,On the Limitations of First-Order Approximation in GAN Dynamics,{'Misinformation'},{'GAN'}
icml,lipton18a,Detecting and Correcting for Label Shift with Black Box Predictors,{'Healthcare'},{'diagnosis'}
icml,liu18c,Delayed Impact of Fair Machine Learning,{'Economics'},{'trade'}
icml,liu18d,A Two-Step Computation of the Exact GAN Wasserstein Distance,{'Misinformation'},{'GAN'}
icml,lu18d,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,{'Security'},{'injection'}
icml,lyu18a,Batch Bayesian Optimization via Multi-objective Acquisition Ensemble for Automated Analog Circuit Design,{'Economics'},{'trade'}
icml,mescheder18a,Which Training Methods for GANs do actually Converge?,{'Misinformation'},{'GAN'}
icml,mhamdi18a,The Hidden Vulnerability of Distributed Learning in Byzantium,{'Attacks (Training)'},{'Poisoning'}
icml,neel18a,Mitigating Bias in Adaptive Data Gathering via Differential Privacy,"{'Privacy', 'Economics'}","{'bandit', 'Differential privacy'}"
icml,niculae18a,SparseMAP: Differentiable Sparse Structured Inference,{'Safety'},{'Interpretability'}
icml,odena18a,Is Generator Conditioning Causally Related to GAN Performance?,{'Misinformation'},{'GAN'}
icml,olofsson18a,Design of Experiments for Model Discrimination Hybridising Analytical and Data-Driven Approaches,{'Healthcare'},{'medical'}
icml,osama18a,Learning Localized Spatio-Temporal Models From Streaming Data,{'Climate'},{'climate'}
icml,pang18a,Max-Mahalanobis Linear Discriminant Analysis Networks,{'Attacks (Production)'},{'Adversarial examples'}
icml,parmar18a,Image Transformer,{'Misinformation'},{'Image Generation'}
icml,pike-burke18a,"Bandits with Delayed, Aggregated Anonymous Feedback",{'Economics'},{'bandit'}
icml,ruff18a,Deep One-Class Classification,{'Attacks (Production)'},{'Adversarial examples'}
icml,rukat18a,Probabilistic Boolean Tensor Decomposition,{'Healthcare'},{'cancer'}
icml,sajjadi18a,Tempered Adversarial Networks,{'Misinformation'},{'GAN'}
icml,santurkar18a,A Classification-Based Study of Covariate Shift in GAN Distributions,{'Misinformation'},{'GAN'}
icml,sanyal18a,TAPAS: Tricks to Accelerate (encrypted) Prediction As a Service,"{'Privacy', 'Security'}","{'Homomorphic encryption', 'homomorphic'}"
icml,seward18a,First Order Generative Adversarial Networks,{'Misinformation'},{'GAN'}
icml,sharchilev18a,Finding Influential Training Samples for Gradient Boosted Decision Trees,{'Economics'},{'trade'}
icml,simsekli18a,Asynchronous Stochastic Quasi-Newton MCMC for Non-Convex Optimization,{'Attacks (Training)'},{'L-BFGS'}
icml,srinivas18a,Knowledge Transfer with Jacobian Matching,{'Education'},{'student'}
icml,suganuma18a,Exploiting the Potential of Standard Convolutional Autoencoders for Image Restoration by Evolutionary Search,{'Defense'},{'adversarial training'}
icml,sui18a,Stagewise Safe Bayesian Optimization with Gaussian Processes,{'Healthcare'},{'medical'}
icml,sun18d,Convolutional Imputation of Matrix Networks,{'Healthcare'},{'medical'}
icml,tansey18a,Black Box FDR,{'Healthcare'},{'cancer'}
icml,tao18b,Chi-square Generative Adversarial Network,{'Misinformation'},{'GAN'}
icml,tian18a,CoVeR: Learning Covariate-Specific Vector Representations with Tensor Decompositions,{'Safety'},{'Interpretability'}
icml,uesato18a,Adversarial Risk and the Dangers of Evaluating Against Weak Attacks,{'Attacks (Production)'},{'Adversarial examples'}
icml,wehrmann18a,Hierarchical Multi-Label Classification Networks,{'Healthcare'},{'protein'}
icml,wang18a,Thompson Sampling for Combinatorial Semi-Bandits,{'Economics'},{'bandit'}
icml,wang18c,Analyzing the Robustness of Nearest Neighbors to Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
icml,wang18d,Competitive Multi-agent Inverse Reinforcement Learning with Sub-optimal Demonstrations,{'Defense'},{'adversarial training'}
icml,wang18i,Adversarial Distillation of Bayesian Neural Network Posteriors,{'Misinformation'},{'GAN'}
icml,wang18j,Minimax Concave Penalized Multi-Armed Bandit Model with High-Dimensional Covariates,{'Economics'},{'bandit'}
icml,wong18a,Provable Defenses against Adversarial Examples via the Convex Outer Adversarial Polytope,{'Attacks (Production)'},{'Adversarial examples'}
icml,wu18b,Adaptive Exploration-Exploitation Tradeoff for Opportunistic Bandits,{'Economics'},{'bandit'}
icml,wu18e,Reinforcing Adversarial Robustness using Model Confidence Induced by Adversarial Training,{'Defense'},{'adversarial training'}
icml,wu18g,Variance Regularized Counterfactual Risk Minimization via Variational Divergence Minimization,{'Economics'},{'bandit'}
icml,xie18b,Nonoverlap-Promoting Variable Selection,{'Safety'},{'Interpretability'}
icml,yabe18a,Causal Bandits with Propagating Inference,{'Economics'},{'bandit'}
icml,yarats18a,Hierarchical Text Generation and Planning for Strategic Dialogue,{'Misinformation'},{'Text Generation'}
icml,yoon18a,GAIN: Missing Data Imputation using Generative Adversarial Nets,{'Misinformation'},{'GAN'}
icml,yoon18b,RadialGAN: Leveraging multiple datasets to improve target-specific predictive models using Generative Adversarial Networks,"{'Healthcare', 'Misinformation'}","{'GAN', 'medical'}"
icml,zanette18a,Problem Dependent Reinforcement Learning Bounds Which Can Identify Bandit Structure in MDPs,{'Economics'},{'bandit'}
icml,zhang18d,High Performance Zero-Memory Overhead Direct Convolutions,{'Economics'},{'trade'}
icml,zhao18a,Inter and Intra Topic Structure Learning with Word Embeddings,{'Safety'},{'Interpretability'}
icml,zhitnikov18a,Revealing Common Statistical Behaviors in Heterogeneous Populations,{'Healthcare'},{'blood'}
icml,zhou18e,Racing Thompson: an Efficient Algorithm for Thompson Sampling with Non-conjugate Priors,{'Economics'},{'bandit'}
icml,aivodji19a,Fairwashing: the risk of rationalization,{'Safety'},{'Interpretability'}
icml,amin19a,Bounding User Contributions: A Bias-Variance Trade-off in Differential Privacy,"{'Privacy', 'Economics'}","{'Differential privacy', 'trade'}"
icml,antelmi19a,Sparse Multi-Channel Variational Autoencoder for the Joint Analysis of Heterogeneous Data,"{'Safety', 'Healthcare'}","{'Interpretability', 'medical'}"
icml,awan19a,Benefits and Pitfalls of the Exponential Mechanism with Applications to Hilbert Spaces and Functional PCA,{'Privacy'},{'Differential privacy'}
icml,aydore19a,Feature Grouping as a Stochastic Regularizer for High-Dimensional Structured Data,{'Healthcare'},{'medical'}
icml,balaji19a,Entropic GANs meet VAEs: A Statistical Approach to Compute Sample Likelihoods in GANs,{'Misinformation'},{'GANs'}
icml,beygelzimer19a,Bandit Multiclass Linear Classification: Efficient Algorithms for the Separable Case,{'Economics'},{'bandit'}
icml,bhagoji19a,Analyzing Federated Learning through an Adversarial Lens,"{'Attacks (Training)', 'Privacy'}","{'Federated learning', 'Poisoning'}"
icml,bietti19a,A Kernel Perspective for Regularizing Deep Neural Networks,{'Defense'},{'adversarial training'}
icml,boda19a,Correlated bandits or: How to minimize mean-squared error online,{'Economics'},{'bandit'}
icml,bojchevski19a,Adversarial Attacks on Node Embeddings via Graph Poisoning,{'Attacks (Training)'},{'Poisoning'}
icml,bregere19a,Target Tracking for Contextual Bandits: Application to Demand Side Management,{'Economics'},{'bandit'}
icml,brookes19a,Conditioning by adaptive sampling for robust design,{'Healthcare'},{'protein'}
icml,brutzkus19a,Low Latency Privacy Preserving Inference,"{'Privacy', 'Security'}","{'Homomorphic encryption', 'homomorphic'}"
icml,bubeck19a,Adversarial examples from computational constraints,{'Attacks (Production)'},{'Adversarial examples'}
icml,cao19a,Dynamic Learning with Frequent New Product Launches: A Sequential Multinomial Logit Bandit Problem,{'Economics'},{'bandit'}
icml,cardoso19a,Competing Against Nash Equilibria in Adversarially Changing Zero-Sum Games,{'Economics'},{'bandit'}
icml,chang19a,Dynamic Measurement Scheduling for Event Forecasting using Deep RL,{'Healthcare'},{'mortality'}
icml,chaudhuri19a,PAC Identification of Many Good Arms in Stochastic Multi-Armed Bandits,{'Economics'},{'bandit'}
icml,chen19m,Robust Decision Trees Against Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
icml,cheng19a,Control Regularization for Reduced Variance Reinforcement Learning,{'Economics'},{'trade'}
icml,chiquet19a,Variational Inference for sparse network reconstruction from count data,{'Climate'},{'ecology'}
icml,chu19a,"Probability Functional Descent: A Unifying Perspective on GANs, Variational Inference, and Reinforcement Learning",{'Misinformation'},{'GANs'}
icml,cohen19d,Gauge Equivariant Convolutional Networks and the Icosahedral CNN,"{'Healthcare', 'Climate'}","{'climate', 'medical'}"
icml,cranko19a,Monge blunts Bayes: Hardness Results for Adversarial Training,{'Defense'},{'adversarial training'}
icml,cranko19b,Boosted Density Estimation Remastered,{'Misinformation'},{'GAN'}
icml,dai19a,Bayesian Optimization Meets Bayesian Optimal Stopping,{'Economics'},{'trade'}
icml,dereli19a,A Multitask Multiple Kernel Learning Algorithm for Survival Analysis with Application to Cancer Biology,{'Healthcare'},{'cancer'}
icml,du19d,Incorporating Grouping Information into Bayesian Decision Tree Ensembles,{'Healthcare'},{'cancer'}
icml,duetting19a,Optimal Auctions through Deep Learning,{'Economics'},{'auction'}
icml,eichner19a,Semi-Cyclic Stochastic Gradient Descent,{'Privacy'},{'Federated learning'}
icml,elfeki19a,GDPP: Learning Diverse Generations using Determinantal Point Processes,{'Defense'},{'adversarial training'}
icml,etmann19a,On the Connection Between Adversarial Robustness and Saliency Map Interpretability,{'Safety'},{'Interpretability'}
icml,fercoq19a,Almost surely constrained convex optimization,{'Finance'},{'portfolio'}
icml,freirich19a,Distributional Multivariate Policy Evaluation and Exploration with the Bellman GAN,{'Misinformation'},{'GAN'}
icml,fu19b,MetricGAN: Generative Adversarial Networks based Black-box Metric Scores Optimization for Speech Enhancement,{'Misinformation'},{'GAN'}
icml,gamrian19a,Transfer Learning for Related Reinforcement Learning Tasks via Image-to-Image Translation,{'Misinformation'},{'GANs'}
icml,ganea19a,Breaking the Softmax Bottleneck via Learnable Monotonic Pointwise Non-linearities,{'Misinformation'},{'Text Generation'}
icml,gao19b,Deep Generative Learning via Variational Gradient Flow,{'Misinformation'},{'GAN'}
icml,geifman19a,SelectiveNet: A Deep Neural Network with an Integrated Reject Option,{'Economics'},{'trade'}
icml,gillenwater19a,A Tree-Based Method for Fast Repeated Sampling of Determinantal Point Processes,{'Economics'},{'trade'}
icml,gillick19a,Learning to Groove with Inverse Sequence Transformations,{'Misinformation'},{'GAN'}
icml,gilmer19a,Adversarial Examples Are a Natural Consequence of Test Error in Noise,{'Attacks (Production)'},{'Adversarial examples'}
icml,goyal19a,Counterfactual Visual Explanations,{'Safety'},{'Interpretability'}
icml,grant19a,Adaptive Sensor Placement for Continuous Spaces,{'Economics'},{'bandit'}
icml,gural19a,Memory-Optimal Direct Convolutions for Maximizing Classification Accuracy in Embedded Applications,{'Economics'},{'trade'}
icml,han19a,Grid-Wise Control for Multi-Agent Reinforcement Learning in Video Game AI,{'Economics'},{'trade'}
icml,harutyunyan19a,Per-Decision Option Discounting,{'Economics'},{'trade'}
icml,hendrycks19a,Using Pre-Training Can Improve Model Robustness and Uncertainty,{'Attacks (Production)'},{'Adversarial examples'}
icml,hsieh19a,Stay With Me: Lifetime Maximization Through Heteroscedastic Linear Bandits With Reneging,"{'Finance', 'Healthcare'}","{'portfolio', 'medical'}"
icml,hsieh19b,Finding Mixed Nash Equilibria of Generative Adversarial Networks,{'Misinformation'},{'GAN'}
icml,jagielski19a,Differentially Private Fair Learning,{'Privacy'},{'Differential privacy'}
icml,jang19a,DBSCAN++: Towards fast and scalable density clustering,{'Economics'},{'trade'}
icml,jiang19a,Neural Logic Reinforcement Learning,{'Safety'},{'Interpretability'}
icml,jitkrittum19a,Kernel Mean Matching for Content Addressability of GANs,{'Misinformation'},{'GAN'}
icml,jun19a,Bilinear Bandits with Low-rank Structure,{'Economics'},{'bandit'}
icml,kahng19a,Statistical Foundations of Virtual Democracy,{'Economics'},{'voting'}
icml,kalyan19a,Trainable Decoding of Sets of Sequences for Neural Sequence Models,{'Economics'},{'trade'}
